Timestamp,Sensor Timestamp,Plant ID,Disease Status,Temperature (°C),Humidity (%),Pressure (kPa),Gas Resistance (KOhm),MQ2 Rs (Ohm),MQ2 Ratio,MQ2 R0 (Ohm),MQ2 Delta,MQ2 Variance,MQ2 Baseline
2026-01-21 22:11:32,1769051492228663,plant_003,infected,18.13,36.73,100.993,49.89,951.63,2.982,319.1,0.0797,2.74596,1.1305
2026-01-21 22:11:34,1769051494244652,plant_003,infected,18.04,35.46,100.925,46.37,1041.9,3.287,317.0,0.1813,3.36502,1.4258
2026-01-21 22:11:36,1769051496266836,plant_003,infected,17.67,36.72,100.913,47.31,968.62,2.963,326.9,0.1874,3.18772,1.3954
2026-01-21 22:11:38,1769051498288306,plant_003,infected,18.98,36.37,100.952,52.78,929.68,2.883,322.5,0.2205,2.95382,1.373
2026-01-21 22:11:40,1769051500301004,plant_003,infected,18.62,36.86,100.849,56.46,1038.14,3.247,319.7,0.1835,2.63055,1.2339
2026-01-21 22:11:42,1769051502314899,plant_003,infected,18.37,36.0,100.921,54.84,1034.35,3.194,323.8,0.1445,3.28684,1.2873
2026-01-21 22:11:44,1769051504334817,plant_003,infected,18.52,36.54,100.839,49.42,1034.78,3.205,322.8,0.1405,3.16931,1.4655
2026-01-21 22:11:46,1769051506358688,plant_003,infected,18.0,34.89,100.985,45.15,984.89,3.155,312.2,0.0936,3.54879,1.4443
2026-01-21 22:11:48,1769051508381257,plant_003,infected,18.93,36.75,100.919,54.85,1007.12,3.17,317.7,0.069,3.66408,1.4093
2026-01-21 22:11:50,1769051510402210,plant_003,infected,18.54,36.07,100.929,52.24,1002.45,3.228,310.5,0.1849,2.52088,1.6248
2026-01-21 22:11:52,1769051512422752,plant_003,infected,19.15,36.2,100.913,56.54,1149.22,3.621,317.4,0.1394,2.29812,1.3393
2026-01-21 22:11:54,1769051514444423,plant_003,infected,18.99,36.34,100.987,50.63,957.33,2.965,322.8,0.2515,2.84565,1.5164
2026-01-21 22:11:56,1769051516468892,plant_003,infected,19.2,35.99,100.919,46.23,927.37,2.822,328.6,0.1844,3.65916,1.2877
2026-01-21 22:11:58,1769051518489723,plant_003,infected,19.56,36.63,100.965,51.56,994.36,3.135,317.2,0.1868,3.78669,1.3586
2026-01-21 22:12:00,1769051520513229,plant_003,infected,18.51,35.29,100.834,42.94,1006.88,3.104,324.4,0.1559,2.72576,1.2315
2026-01-21 22:12:02,1769051522534192,plant_003,infected,18.84,35.96,100.87,45.2,965.03,3.01,320.6,0.1828,2.88161,1.3985
2026-01-21 22:12:04,1769051524556622,plant_003,infected,19.42,35.21,100.957,47.09,915.66,2.923,313.3,0.2028,3.53593,1.2641
2026-01-21 22:12:06,1769051526582578,plant_003,infected,19.03,35.37,100.919,41.2,917.71,2.879,318.7,0.0722,2.45436,1.1367
2026-01-21 22:12:08,1769051528607197,plant_003,infected,19.34,35.79,100.947,41.53,1009.46,3.224,313.1,0.1674,3.15955,1.3031
2026-01-21 22:12:10,1769051530629235,plant_003,infected,19.09,35.66,100.911,50.75,1057.18,3.364,314.3,0.1761,3.94718,1.4845
2026-01-21 22:12:12,1769051532652731,plant_003,infected,19.38,35.96,101.003,55.54,909.71,2.903,313.4,0.1511,2.46799,1.2738
2026-01-21 22:12:14,1769051534673972,plant_003,infected,19.35,34.83,101.009,56.98,944.15,2.926,322.7,0.1384,2.93889,1.4557
2026-01-21 22:12:16,1769051536696364,plant_003,infected,19.34,35.48,101.085,48.13,1005.89,3.078,326.8,0.2168,3.45254,1.1072
2026-01-21 22:12:18,1769051538718559,plant_003,infected,19.66,35.1,100.99,45.91,1074.03,3.297,325.7,0.1394,3.27301,1.4027
2026-01-21 22:12:20,1769051540736178,plant_003,infected,19.28,35.8,101.025,57.04,963.53,3.014,319.7,0.2104,3.1433,1.4552
2026-01-21 22:12:22,1769051542744215,plant_003,infected,19.94,35.44,100.911,48.48,1054.46,3.336,316.1,0.1711,3.03954,1.3788
2026-01-21 22:12:24,1769051544759632,plant_003,infected,19.15,35.34,101.047,51.36,1094.14,3.342,327.4,0.1927,2.85073,1.2906
2026-01-21 22:12:26,1769051546782940,plant_003,infected,19.5,35.12,100.942,49.93,926.85,2.936,315.7,0.0488,2.68598,1.4294
2026-01-21 22:12:28,1769051548807170,plant_003,infected,19.7,34.34,100.997,50.7,850.38,2.662,319.4,0.1025,3.11137,1.3477
2026-01-21 22:12:30,1769051550831659,plant_003,infected,20.08,35.84,100.936,47.44,838.25,2.626,319.3,0.138,3.07755,1.3885
2026-01-21 22:12:32,1769051552855589,plant_003,infected,19.81,35.26,100.998,50.78,923.53,2.874,321.3,0.1532,3.73339,1.4062
2026-01-21 22:12:34,1769051554882097,plant_003,infected,20.34,34.89,100.959,45.46,981.89,3.099,316.9,0.1367,2.75957,1.1271
2026-01-21 22:12:36,1769051556904824,plant_003,infected,20.01,36.13,101.007,57.63,967.22,2.989,323.6,0.1355,2.52633,1.4272
2026-01-21 22:12:38,1769051558914754,plant_003,infected,20.2,34.82,100.994,53.01,919.0,2.909,315.9,0.1224,2.31859,1.3544
2026-01-21 22:12:40,1769051560921130,plant_003,infected,20.4,34.83,100.951,43.31,1097.61,3.38,324.7,0.2259,1.72608,1.3664
2026-01-21 22:12:42,1769051562928270,plant_003,infected,20.07,35.2,101.011,52.71,965.98,2.996,322.4,0.1421,3.09794,1.3612
2026-01-21 22:12:44,1769051564936138,plant_003,infected,20.73,34.52,101.0,51.3,958.61,2.929,327.2,0.1194,3.54007,1.3044
2026-01-21 22:12:46,1769051566943711,plant_003,infected,20.04,34.47,101.021,48.13,917.04,2.912,314.9,0.1336,3.01534,1.3765
2026-01-21 22:12:48,1769051568959000,plant_003,infected,20.16,34.57,101.087,49.45,1076.72,3.25,331.3,0.1077,3.12066,1.2829
2026-01-21 22:12:50,1769051570980671,plant_003,infected,20.4,34.47,101.054,48.49,1014.51,3.186,318.4,0.1336,2.3705,1.4548
2026-01-21 22:12:52,1769051572994927,plant_003,infected,20.3,34.56,101.003,47.51,866.3,2.709,319.8,0.1081,3.26594,1.3009
2026-01-21 22:12:55,1769051575005232,plant_003,infected,20.59,33.86,101.042,47.7,893.41,2.79,320.3,0.2121,2.8673,1.4432
2026-01-21 22:12:57,1769051577014410,plant_003,infected,20.46,34.3,101.101,53.89,1000.75,3.151,317.6,0.182,2.35363,1.4332
2026-01-21 22:12:59,1769051579032134,plant_003,infected,21.45,35.03,101.102,57.29,921.13,2.845,323.7,0.1464,2.67934,1.2373
2026-01-21 22:13:01,1769051581048600,plant_003,infected,20.8,33.35,100.911,41.96,1128.51,3.433,328.8,0.2064,3.25003,1.5328
2026-01-21 22:13:03,1769051583066745,plant_003,infected,21.29,34.46,101.041,55.65,859.11,2.688,319.6,0.114,2.82256,1.4372
2026-01-21 22:13:05,1769051585086810,plant_003,infected,21.05,33.95,101.067,49.48,1011.05,3.108,325.3,0.1539,3.25317,1.2816
2026-01-21 22:13:07,1769051587109074,plant_003,infected,20.68,35.41,101.145,54.98,929.22,2.93,317.1,0.1351,3.22077,1.3722
2026-01-21 22:13:09,1769051589133022,plant_003,infected,21.07,33.82,101.078,43.27,946.32,2.921,323.9,0.1392,2.96506,1.2324
2026-01-21 22:13:11,1769051591155512,plant_003,infected,21.23,33.59,101.068,45.22,856.43,2.729,313.8,0.1703,2.6348,1.3937
2026-01-21 22:13:13,1769051593178230,plant_003,infected,21.62,34.15,101.014,47.79,975.38,3.057,319.0,0.1259,2.68289,1.3814
2026-01-21 22:13:15,1769051595196600,plant_003,infected,21.35,34.75,100.969,48.57,956.3,2.946,324.6,0.0587,2.92021,1.5852
2026-01-21 22:13:17,1769051597212414,plant_003,infected,20.55,34.4,101.04,44.47,924.73,2.83,326.7,0.1458,3.76664,1.3225
2026-01-21 22:13:19,1769051599231035,plant_003,infected,20.96,34.12,101.114,55.78,908.53,2.794,325.2,0.1521,3.30443,1.3592
2026-01-21 22:13:21,1769051601251572,plant_003,infected,21.72,34.45,101.151,48.74,919.65,2.869,320.6,0.1989,2.32709,1.42
2026-01-21 22:13:23,1769051603273064,plant_003,infected,21.72,34.2,101.099,47.43,995.52,3.099,321.2,0.1638,3.85583,1.2204
2026-01-21 22:13:25,1769051605293923,plant_003,infected,21.51,33.03,101.143,37.26,904.63,2.865,315.8,0.1838,2.97934,1.2333
2026-01-21 22:13:27,1769051607314249,plant_003,infected,21.55,34.32,101.123,57.31,964.98,3.028,318.6,0.1241,3.78465,1.1657
2026-01-21 22:13:29,1769051609335325,plant_003,infected,21.9,34.66,101.009,57.42,913.89,2.799,326.5,0.1354,2.92365,1.5344
2026-01-21 22:13:31,1769051611357649,plant_003,infected,21.59,33.65,101.084,47.54,951.26,3.02,315.0,0.1721,2.89864,1.2975
2026-01-21 22:13:33,1769051613376002,plant_003,infected,21.59,34.03,101.098,47.26,985.56,3.028,325.4,0.2101,4.06868,1.3813
2026-01-21 22:13:35,1769051615395332,plant_003,infected,21.71,33.56,101.173,50.39,881.24,2.766,318.6,0.1311,3.05954,1.5258
2026-01-21 22:13:37,1769051617418665,plant_003,infected,22.33,33.66,101.066,65.73,1015.05,3.143,323.0,0.1509,2.62081,1.1778
2026-01-21 22:13:39,1769051619440543,plant_003,infected,21.59,33.14,101.124,41.41,930.72,2.874,323.9,0.194,3.23985,1.2896
2026-01-21 22:13:41,1769051621464405,plant_003,infected,21.6,33.9,101.092,54.24,977.2,3.034,322.1,0.0971,3.52432,1.477
2026-01-21 22:13:43,1769051623483888,plant_003,infected,21.6,34.07,101.092,58.69,1012.51,3.196,316.8,0.1173,2.50987,1.4885
2026-01-21 22:13:45,1769051625506319,plant_003,infected,22.43,34.57,101.116,55.22,887.1,2.856,310.6,0.1015,3.43313,1.3525
2026-01-21 22:13:47,1769051627529142,plant_003,infected,21.7,33.45,101.134,55.68,964.47,3.162,305.1,0.1237,3.05554,1.3037
2026-01-21 22:13:49,1769051629543218,plant_003,infected,21.59,33.45,101.108,52.36,986.13,3.102,317.9,0.1688,3.3189,1.2901
2026-01-21 22:13:51,1769051631563998,plant_003,infected,22.17,33.35,101.126,49.3,1044.86,3.25,321.5,0.2144,3.55642,1.4508
2026-01-21 22:13:53,1769051633588297,plant_003,infected,22.04,33.21,101.145,53.09,1038.02,3.226,321.8,0.1799,2.11752,1.21
2026-01-21 22:13:55,1769051635610697,plant_003,infected,21.69,33.09,101.114,63.56,1044.09,3.267,319.6,0.0963,2.96601,1.2037
2026-01-21 22:13:57,1769051637621375,plant_003,infected,22.28,33.34,101.172,54.16,1102.79,3.407,323.7,0.1404,2.94807,1.348
2026-01-21 22:13:59,1769051639628947,plant_003,infected,22.17,33.88,101.12,50.74,953.11,3.02,315.6,0.1537,2.94388,1.3027
2026-01-21 22:14:01,1769051641647078,plant_003,infected,21.46,32.97,101.217,45.11,921.66,2.879,320.2,0.0548,3.23251,1.2489
2026-01-21 22:14:03,1769051643668871,plant_003,infected,21.88,33.49,101.223,53.77,1111.93,3.49,318.6,0.1007,2.46421,1.2547
2026-01-21 22:14:05,1769051645692461,plant_003,infected,21.45,33.96,101.017,45.43,908.51,2.89,314.4,0.1203,3.58584,1.4096
2026-01-21 22:14:07,1769051647713552,plant_003,infected,22.73,34.17,101.258,54.56,898.2,2.814,319.2,0.2137,3.35169,1.1528
2026-01-21 22:14:09,1769051649726290,plant_003,infected,21.54,33.31,101.144,60.68,955.23,3.049,313.3,0.2383,2.48556,1.1683
2026-01-21 22:14:11,1769051651744597,plant_003,infected,21.96,32.43,101.152,50.81,1055.27,3.311,318.7,0.2071,2.6509,1.3379
2026-01-21 22:14:13,1769051653765723,plant_003,infected,22.38,33.13,101.045,46.22,910.73,2.913,312.6,0.0867,3.2016,1.2645
2026-01-21 22:14:15,1769051655780575,plant_003,infected,21.54,32.71,101.205,49.57,910.88,2.842,320.5,0.1847,2.73224,1.3486
2026-01-21 22:14:17,1769051657800116,plant_003,infected,21.9,33.82,101.235,52.01,900.19,2.792,322.5,0.0622,3.87307,1.2235
2026-01-21 22:14:19,1769051659813115,plant_003,infected,22.03,33.43,101.162,43.08,954.82,2.966,321.9,0.1547,2.80982,1.3061
2026-01-21 22:14:21,1769051661819777,plant_003,infected,22.41,33.08,101.161,48.4,765.77,2.403,318.6,0.1574,2.99175,1.4022
2026-01-21 22:14:23,1769051663833667,plant_003,infected,21.74,32.8,101.103,53.53,897.69,2.807,319.8,0.1604,2.72856,1.2306
2026-01-21 22:14:25,1769051665855603,plant_003,infected,22.19,33.03,101.273,52.89,856.32,2.79,306.9,0.0119,2.93592,1.354
2026-01-21 22:14:27,1769051667875897,plant_003,infected,22.11,33.81,101.232,50.27,989.16,3.083,320.9,0.1618,3.05446,1.3564
2026-01-21 22:14:29,1769051669895528,plant_003,infected,21.6,34.08,101.207,50.29,938.89,2.94,319.4,0.0915,3.33761,1.3711
2026-01-21 22:14:31,1769051671917051,plant_003,infected,21.44,32.96,101.191,43.85,959.88,2.935,327.1,0.1993,3.35227,1.335
2026-01-21 22:14:33,1769051673935799,plant_003,infected,21.6,33.43,101.076,55.97,903.97,2.766,326.8,0.1954,3.46752,1.1575
2026-01-21 22:14:35,1769051675954387,plant_003,infected,21.79,33.14,101.217,52.0,943.86,2.942,320.8,0.1121,2.79566,1.5162
2026-01-21 22:14:37,1769051677963266,plant_003,infected,22.06,33.23,101.303,48.71,965.95,3.031,318.7,0.2169,3.54632,1.4141
2026-01-21 22:14:39,1769051679974304,plant_003,infected,21.49,34.4,101.159,55.37,1051.21,3.254,323.1,0.1619,2.99917,1.3695
2026-01-21 22:14:41,1769051681991061,plant_003,infected,21.32,32.85,101.188,56.85,931.9,2.925,318.6,0.1244,3.38573,1.4218
2026-01-21 22:14:44,1769051684006198,plant_003,infected,21.45,33.42,101.202,50.57,1017.2,3.18,319.9,0.072,2.55787,1.4477
2026-01-21 22:14:46,1769051686022009,plant_003,infected,21.57,34.05,101.261,49.36,879.88,2.658,331.0,0.1378,2.67746,1.3781
2026-01-21 22:14:48,1769051688044117,plant_003,infected,21.56,34.56,101.142,52.04,696.63,2.213,314.8,0.1024,3.00803,1.2929
2026-01-21 22:14:50,1769051690070223,plant_003,infected,21.56,33.86,101.18,47.17,960.26,2.963,324.1,0.1443,3.31707,1.2631
2026-01-21 22:14:52,1769051692088968,plant_003,infected,21.29,34.46,101.211,47.2,1041.02,3.221,323.2,0.0646,2.83707,1.2274
2026-01-21 22:14:54,1769051694104037,plant_003,infected,21.48,33.53,101.263,54.71,873.56,2.73,320.0,0.206,3.40326,1.273
2026-01-21 22:14:56,1769051696123321,plant_003,infected,20.91,34.23,101.218,49.19,875.85,2.747,318.8,0.1509,3.26173,1.423
2026-01-21 22:14:58,1769051698133742,plant_003,infected,21.31,34.82,101.218,50.75,1011.9,3.205,315.7,0.115,3.2399,1.3702
2026-01-21 22:15:00,1769051700147155,plant_003,infected,21.5,33.92,101.205,50.76,914.45,2.894,316.0,0.1259,2.5237,1.3796
2026-01-21 22:15:02,1769051702161017,plant_003,infected,20.96,33.35,101.227,45.56,993.09,3.134,316.9,0.2234,2.58317,1.3714
2026-01-21 22:15:04,1769051704181742,plant_003,infected,21.58,34.15,101.242,50.23,1128.38,3.59,314.3,0.1737,2.9075,1.3804
2026-01-21 22:15:06,1769051706201201,plant_003,infected,21.39,33.9,101.252,41.71,968.8,3.091,313.4,0.2143,3.53281,1.3002
2026-01-21 22:15:08,1769051708224125,plant_003,infected,21.39,34.28,101.275,49.01,870.59,2.699,322.5,0.0998,2.59203,1.295
2026-01-21 22:15:10,1769051710248355,plant_003,infected,20.84,34.02,101.235,45.1,919.33,2.865,320.9,0.1476,4.20019,1.3109
2026-01-21 22:15:12,1769051712263800,plant_003,infected,20.56,34.12,101.203,38.73,913.15,2.845,320.9,0.1305,2.34633,1.3711
2026-01-21 22:15:14,1769051714279523,plant_003,infected,20.8,33.9,101.336,50.62,895.58,2.775,322.8,0.1076,3.05908,1.4578
2026-01-21 22:15:16,1769051716297056,plant_003,infected,21.36,34.84,101.287,51.95,895.02,2.751,325.4,0.1688,2.49669,1.315
2026-01-21 22:15:18,1769051718314454,plant_003,infected,20.94,33.9,101.39,56.58,897.95,2.785,322.4,0.1837,2.97499,1.372
2026-01-21 22:15:20,1769051720329749,plant_003,infected,20.6,35.22,101.307,55.08,895.4,2.832,316.2,0.1248,2.63713,1.447
2026-01-21 22:15:22,1769051722351120,plant_003,infected,20.31,34.78,101.306,52.16,800.03,2.514,318.3,0.1483,3.32887,1.4166
2026-01-21 22:15:24,1769051724373232,plant_003,infected,20.45,34.96,101.268,51.48,1022.22,3.209,318.6,0.1845,3.31595,1.3345
2026-01-21 22:15:26,1769051726388296,plant_003,infected,20.63,34.63,101.196,47.66,886.51,2.842,312.0,0.103,2.66028,1.4265
2026-01-21 22:15:28,1769051728408288,plant_003,infected,20.54,34.98,101.333,50.08,1129.79,3.437,328.8,0.1184,2.82354,1.2901
2026-01-21 22:15:30,1769051730430805,plant_003,infected,20.34,34.25,101.307,49.94,1015.5,3.137,323.7,0.0984,3.32987,1.3787
2026-01-21 22:15:32,1769051732455726,plant_003,infected,20.41,35.02,101.186,47.65,969.39,3.004,322.7,0.142,3.10076,1.3677
2026-01-21 22:15:34,1769051734477925,plant_003,infected,19.86,34.61,101.345,39.9,869.09,2.788,311.7,0.1553,3.07101,1.3033
2026-01-21 22:15:36,1769051736497141,plant_003,infected,19.89,35.39,101.23,61.25,1076.87,3.293,327.0,0.0902,3.68047,1.4507
2026-01-21 22:15:38,1769051738515715,plant_003,infected,20.31,34.72,101.27,55.38,1048.17,3.277,319.8,0.1088,3.45855,1.3204
2026-01-21 22:15:40,1769051740553902,plant_003,infected,20.22,35.25,101.264,54.07,921.47,2.888,319.0,0.1756,2.97874,1.4422
2026-01-21 22:15:42,1769051742571153,plant_003,infected,19.97,35.05,101.242,45.27,943.98,2.988,315.9,0.0641,3.2114,1.4914
2026-01-21 22:15:44,1769051744588739,plant_003,infected,20.06,34.18,101.379,53.95,986.39,3.133,314.9,0.0605,2.4451,1.4146
2026-01-21 22:15:46,1769051746608544,plant_003,infected,19.47,35.34,101.252,42.28,1032.55,3.188,323.9,0.0949,3.1158,1.3923
2026-01-21 22:15:48,1769051748626829,plant_003,infected,19.48,35.38,101.33,53.01,970.92,3.049,318.4,0.2111,3.10961,1.3738
2026-01-21 22:15:50,1769051750653611,plant_003,infected,20.25,33.96,101.252,51.97,988.75,3.087,320.3,0.0623,2.62546,1.1457
2026-01-21 22:15:52,1769051752677716,plant_003,infected,20.1,34.65,101.361,50.83,1072.53,3.34,321.1,0.1675,2.11672,1.3622
2026-01-21 22:15:54,1769051754702568,plant_003,infected,19.65,34.81,101.3,50.48,839.19,2.678,313.4,0.1127,3.07529,1.423
2026-01-21 22:15:56,1769051756728378,plant_003,infected,19.73,35.48,101.315,52.53,948.51,2.923,324.5,0.1274,2.71801,1.4992
2026-01-21 22:15:58,1769051758742134,plant_003,infected,19.48,36.19,101.327,57.43,1056.85,3.279,322.3,0.2147,4.06652,1.3659
2026-01-21 22:16:00,1769051760764757,plant_003,infected,19.42,35.82,101.294,53.92,985.32,3.124,315.4,0.2012,2.61547,1.4025
2026-01-21 22:16:02,1769051762782463,plant_003,infected,19.11,35.47,101.27,49.62,1010.85,3.091,327.1,0.1149,2.47992,1.38
2026-01-21 22:16:04,1769051764796716,plant_003,infected,18.94,36.36,101.335,59.44,898.33,2.758,325.8,0.1049,2.5263,1.4012
